accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	authors	institution	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	num_date
OR095057	OR095057.1	MPXV/UZ_REGA_239/Belgium/2022	2022-08-12	Europe	Belgium			Homo sapiens	2023-06-12		Wawina-Bokalanga et al.	Wawina-Bokalanga,T.,Vanmechelen,B.,Logist,A.-S.,Van Holm,B.,Bloemen,M.,Maes,P.	KU Leuven, Microbiology, Immunology and Transplantation	IIb	hMPXV-1	B.1	0.9856091760518028	2738	594	0	good	good	good	good	good		False	2022.6123287671232
OR113690	OR113690.1	hMPXV/Austria/MUW1607960/2023	2023-04-05	Europe	Austria			Homo sapiens	2023-06-13		Camp et al.	Camp,J.V.,Redlberger-Fritz,M.,Aberle,S.W.	Medical University of Vienna, Center for Virology	IIb	hMPXV-1	A.2.2	0.9580495819156326	6733	563	6	good	good	good	good	good		False	2023.2589041095891
OR126132	OR126132.1	HRYC_MPXV002	2023-03-23	Europe	Spain	Madrid		Homo sapiens	2023-07-11	SRR24877167	Ponce-Alonso et al.	Ponce-Alonso,M.,Martinez-Garcia,L.,Olavarrieta,L.,Galan,J.C.	Hospital Ramon y Cajal, Microbiology	IIb	hMPXV-1	B.1.4	0.8251651800881299	31645	517	0	bad	good	good	good	good		False	2023.2232876712328
OR146334	OR146334.1	Z22IRL00289	2022-07-18	Europe	Ireland			Homo sapiens	2024-07-31		Gonzalez et al.	Gonzalez,G.,Carr,M.,Keane,P.,O'Byrne,E.,Banka,W.,Keogan,B.,Urtasuni,J.,Dean,J.,Hare,D.,De Gascun,C.F.,Crowley,B.	University College Dublin, National Virus Reference Laboratory	IIb	hMPXV-1	B.1.11	0.99963490510068	0	609	1	good	good	good	good	good		False	2022.5438356164384
OR146394	OR146394.1	Z22IRL00743	2022-10-28	Europe	Ireland			Homo sapiens	2024-07-31		Gonzalez et al.	Gonzalez,G.,Carr,M.	University College Dublin, National Virus Reference Laboratory	IIb	hMPXV-1	B.1	0.9899193241687751	1916	604	3	good	good	good	good	good		False	2022.823287671233
OR146396	OR146396.1	Z22IRL00176	2022-06-27	Europe	Ireland			Homo sapiens	2024-07-31		Gonzalez et al.	Gonzalez,G.,Carr,M.	University College Dublin, National Virus Reference Laboratory	IIb	hMPXV-1	B.1.5	0.9248208753150212	13870	568	3	mediocre	good	good	good	good		False	2022.486301369863
OR146424	OR146424.1	Z22IRL00498	2022-08-18	Europe	Ireland			Homo sapiens	2024-07-31		Gonzalez et al.	Gonzalez,G.,Carr,M.	University College Dublin, National Virus Reference Laboratory	IIb	hMPXV-1	B.1	0.9858221480764062	2724	602	0	good	good	good	good	good		False	2022.6287671232876
OR160415	OR160415.1	hMpxV/USA/IL-RIPHL-MPXV-050-0057/2023	2023-05-18	North America	USA	Illinois	Cook County IL	Homo sapiens	2023-06-27		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Meical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.996278060331932	42	611	0	good	good	good	good	good		False	2023.376712328767
OR160416	OR160416.1	hMpxV/USA/IL-RIPHL-MPXV-050-0058/2023	2023-05-17	North America	USA	Illinois	Cook County IL	Homo sapiens	2023-06-27		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Meical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9956137904456692	164	614	0	good	good	good	good	good		False	2023.3739726027397
OR178741	OR178741.1	hMpxV/USA/CACDPH1MPX1000193/2023	2023-02-14	North America	USA			Homo sapiens	2023-07-03		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.2	0.968135328509348	5600	586	0	good	good	good	good	good		False	2023.1219178082192
OR178742	OR178742.1	hMpxV/USA/CACDPH1MPX1000194/2023	2023-02-14	North America	USA			Homo sapiens	2023-07-03		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.2	0.9702295534179476	5098	590	1	good	good	good	good	good		False	2023.1219178082192
OR257450	OR257450.1	hMpxV/USA/IL-RIPHL-MPXV-050-0068/2023	2023-06-14	North America	USA	Illinois	Cook County IL	Homo sapiens	2023-07-17		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Meical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.987307881486139	1811	615	0	good	good	good	good	good		False	2023.4506849315069
OR264406	OR264406.1	39_H	2022-05-19	Oceania	Australia	Victoria		Homo sapiens	2023-08-09		Taouk et al.	Taouk,M.L.,Steinig,E.,Taiaroa,G.,Savic,I.	The Peter Doherty Institute for Infection and Immunity at the University of Melbourne, Department of Infectious Diseases	IIb	hMPXV-1	B.1	0.9431060448559648	11215	556	0	mediocre	good	good	good	good		False	2022.3794520547945
OR264463	OR264463.1	9_A	2022-08-19	Oceania	Australia	Victoria		Homo sapiens	2023-08-09		Taouk et al.	Taouk,M.L.,Steinig,E.,Taiaroa,G.,Savic,I.	The Peter Doherty Institute for Infection and Immunity at the University of Melbourne, Department of Infectious Diseases	IIb	hMPXV-1	B.1.7	0.9579278836158592	8198	573	0	mediocre	good	good	mediocre	good	OPG044:149-150,OPG097:267-345	False	2022.631506849315
OR326994	OR326994.1	MPXV/PT0630/2023	2023-06-22	Europe	Portugal			Homo sapiens	2023-07-26		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9678107997099524	5192	600	0	good	good	good	good	good	OPG198:230-283	False	2023.472602739726
OR326997	OR326997.1	MPXV/PT0633/2023	2023-06-25	Europe	Portugal			Homo sapiens	2023-07-26		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9537242215111886	8270	596	0	mediocre	good	good	good	good		False	2023.4808219178083
OR381843	OR381843.1	Monkeypox/PT0649/2023	2023-07-10	Europe	Portugal			Homo sapiens	2023-08-07		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9599460470871004	7047	601	0	mediocre	good	good	good	good		False	2023.521917808219
OR381844	OR381844.1	Monkeypox/PT0650/2023	2023-07-18	Europe	Portugal			Homo sapiens	2023-08-07		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.954393562159942	8014	583	0	mediocre	good	good	good	good		False	2023.5438356164384
OR421480	OR421480.1	hMpxV/USA/IL-RIPHL-MPXV-04-0023/2023	2023-05-07	North America	USA	Illinois	Cook County IL	Homo sapiens	2023-09-06		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9962374942320076	41	611	0	good	good	good	good	good		False	2023.3465753424657
OR421483	OR421483.1	hMpxV/USA/IL-RIPHL-MPXV-04-0045/2023	2023-05-16	North America	USA	Illinois	Cook County IL	Homo sapiens	2023-09-06		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9899243949312658	1295	610	0	good	good	good	good	good		False	2023.3712328767124
OR427340	OR427340.1	MpxV/human/USA/WA-UW-028603/2023	2023-02-XX	North America	USA	Washington		Homo sapiens	2023-08-19	SRR25602983	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.2	1.0	0	613	0	good	good	good	good	good		False	[2023.0863013698631:2023.1602739726027]
OR427343	OR427343.1	MpxV/human/USA/WA-UW-038917/2023	2023-03-XX	North America	USA	Washington		Homo sapiens	2023-08-19	SRR25602980	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.2	0.9996704004381138	65	614	0	good	good	good	good	good		False	[2023.16301369863:2023.2452054794521]
OR427344	OR427344.1	MpxV/human/USA/WA-UW-016675/2023	2023-01-XX	North America	USA	Washington		Homo sapiens	2023-08-19	SRR25602979	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.2	0.9995182775633972	95	613	0	good	good	good	good	good		False	[2023.0013698630137:2023.0835616438355]
OR427345	OR427345.1	MpxV/human/USA/WA-UW-036395/2023	2023-03-XX	North America	USA	Washington		Homo sapiens	2023-08-19	SRR25602990	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.2	0.9972364344426472	543	615	2	good	good	good	good	good		False	[2023.16301369863:2023.2452054794521]
OR427347	OR427347.1	MpxV/human/USA/WA-UW-025109/2023	2023-02-XX	North America	USA	Washington		Homo sapiens	2023-08-19	SRR25602988	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.2	0.9971147361428738	568	614	1	good	good	good	good	good		False	[2023.0863013698631:2023.1602739726027]
OR427348	OR427348.1	MpxV/human/USA/WA-UW-066957/2023	2023-06-XX	North America	USA	Washington		Homo sapiens	2023-08-19	SRR25602987	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	C.1	0.9991126165641528	175	615	0	good	good	good	good	good		False	[2023.4150684931508:2023.4945205479453]
OR449714	OR449714.1	MPXV/Germany/2022/ON/RKI1000	2022-07-XX	Europe	Germany			Homo sapiens	2023-08-22		Brinkmann et al.	Brinkmann,A.,Pape,K.,Kohl,C.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.9645756532409778	475	579	0	good	good	good	good	good	OPG193:264-268	False	[2022.4972602739726:2022.5794520547945]
OR449715	OR449715.1	MPXV/Germany/2022/ON/RKI1001	2022-07-XX	Europe	Germany			Homo sapiens	2023-08-22		Brinkmann et al.	Brinkmann,A.,Pape,K.,Kohl,C.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.9577453361661992	1823	574	0	good	good	good	good	good	OPG193:264-268	False	[2022.4972602739726:2022.5794520547945]
OR449730	OR449730.1	MPXV/Germany/2022/ON/RKI1015	2022-07-XX	Europe	Germany			Homo sapiens	2023-08-22		Brinkmann et al.	Brinkmann,A.,Pape,K.,Kohl,C.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.9582574831777454	1721	571	0	good	good	good	good	good	OPG193:264-268	False	[2022.4972602739726:2022.5794520547945]
OR459776	OR459776.1	MPXV-ROK-P003-2022	2022-11-15	Asia	South Korea			Homo sapiens	2023-08-26	SRR25627346	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	A.2.1	1.0	0	583	0	good	good	good	good	good	OPG174:290-347	False	2022.872602739726
OR459778	OR459778.1	MPXV-ROK-P005-2023	2023-03-13	Asia	South Korea			Homo sapiens	2023-08-26	SRR25627324	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	616	0	good	good	good	good	good		False	2023.195890410959
OR459780	OR459780.1	MPXV-ROK-P007-2023	2023-04-10	Asia	South Korea			Homo sapiens	2023-08-26	SRR25627322	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	614	0	good	good	good	good	good		False	2023.272602739726
OR459784	OR459784.1	MPXV-ROK-P011-2023	2023-04-14	Asia	South Korea			Homo sapiens	2023-08-26	SRR25627318	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	615	0	good	good	good	good	good		False	2023.2835616438356
OR459791	OR459791.1	MPXV-ROK-P018-2023	2023-04-18	Asia	South Korea			Homo sapiens	2023-08-26	SRR25627339	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	615	0	good	good	good	good	good		False	2023.2945205479452
OR459792	OR459792.1	MPXV-ROK-P019-2023	2023-04-19	Asia	South Korea			Homo sapiens	2023-08-26	SRR25627338	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	614	0	good	good	good	good	good		False	2023.2972602739726
OR459798	OR459798.1	MPXV-ROK-P027-2023	2023-04-22	Asia	South Korea			Homo sapiens	2023-08-26	SRR25627331	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	615	0	good	good	good	good	good		False	2023.305479452055
OR459802	OR459802.1	MPXV-ROK-P032-2023	2023-04-25	Asia	South Korea			Homo sapiens	2023-08-26	SRR25627327	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	614	0	good	good	good	good	good		False	2023.313698630137
OR459804	OR459804.1	MPXV-ROK-P034-2023	2023-04-25	Asia	South Korea			Homo sapiens	2023-08-26	SRR25627325	Chung et al.	Chung,Y.-S.,Yi,H.,Choi,M.-M.,Kim,J.-W.,Lee,M.,Lee,S.,Sim,G.,Lee,J.H.,Shin,H.,Choi,C.	Korea Disease Control and Prevention Agency, Division of High-risk Pathogens	IIb	hMPXV-1	C.1	1.0	0	613	0	good	good	good	good	good		False	2023.313698630137
OR464206	OR464206.1	MPXV_USA_2022_TN0020	2022-12-XX	North America	USA	Tennessee		Homo sapiens	2023-08-27		Gigante et al.	Gigante,C.,Thomas,L.,Zhao,H.,Batra,D.,Hetrick,E.,Howard,D.,Kovar,L.,Seabolt,M.,Morrison,S.,Desch,M.,Knipe,K.,Weigand,M.,Mcgrath,D.,Takakuwa,J.,Burgin,A.,Burroughs,M.,Lee,J.,Wilkins,K.,Mccollum,A.,Hutson,C.,Davidson,W.,Rao,A.,Dunn,J.,Li,Y.	CDC, DHCPP-PRB	IIb	hMPXV-1	B.1.11	0.9997920987378872	41	612	0	good	good	good	good	good		False	[2022.9164383561645:2022.9986301369863]
OR464208	OR464208.1	MPXV_USA_2022_TX0055	2022-12-XX	North America	USA	Texas		Homo sapiens	2023-08-27		Gigante et al.	Gigante,C.,Kubin,G.,Zhao,H.,Batra,D.,Hetrick,E.,Howard,D.,Kovar,L.,Seabolt,M.,Morrison,S.,Desch,M.,Knipe,K.,Weigand,M.,Mcgrath,D.,Takakuwa,J.,Burgin,A.,Burroughs,M.,Lee,J.,Wilkins,K.,Mccollum,A.,Hutson,C.,Davidson,W.,Rao,A.,White,S.,Li,Y.	CDC, DHCPP-PRB	IIb	hMPXV-1	B.1.20	0.9997920987378872	41	611	0	good	good	good	good	good		False	[2022.9164383561645:2022.9986301369863]
OR464209	OR464209.1	MPXV_USA_2022_TX0056	2022-12-XX	North America	USA	Texas		Homo sapiens	2023-08-27		Gigante et al.	Gigante,C.,Kubin,G.,Zhao,H.,Batra,D.,Hetrick,E.,Howard,D.,Kovar,L.,Seabolt,M.,Morrison,S.,Desch,M.,Knipe,K.,Weigand,M.,Mcgrath,D.,Takakuwa,J.,Burgin,A.,Burroughs,M.,Lee,J.,Wilkins,K.,Mccollum,A.,Hutson,C.,Davidson,W.,Rao,A.,White,S.,Li,Y.	CDC, DHCPP-PRB	IIb	hMPXV-1	B.1	0.9997920987378872	41	610	0	good	good	good	good	good		False	[2022.9164383561645:2022.9986301369863]
OR464211	OR464211.1	MPXV_USA_2022_TX0058	2022-12-XX	North America	USA	Texas		Homo sapiens	2023-08-27		Gigante et al.	Gigante,C.,Kubin,G.,Zhao,H.,Batra,D.,Hetrick,E.,Howard,D.,Kovar,L.,Seabolt,M.,Morrison,S.,Desch,M.,Knipe,K.,Weigand,M.,Mcgrath,D.,Takakuwa,J.,Burgin,A.,Burroughs,M.,Lee,J.,Wilkins,K.,Mccollum,A.,Hutson,C.,Davidson,W.,Rao,A.,White,S.,Li,Y.	CDC, DHCPP-PRB	IIb	hMPXV-1	B.1.20	0.9997920987378872	41	612	0	good	good	good	good	good		False	[2022.9164383561645:2022.9986301369863]
OR473612	OR473612.1	hMpxV/USA/IL-RIPHL-MPXV-04-0078/2023	2023-07-03	North America	USA	Illinois	Cook County IL	Homo sapiens	2023-08-29		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.966127306563088	5701	599	0	good	good	good	good	good		False	2023.5027397260274
OR473613	OR473613.1	hMpxV/USA/IL-RIPHL-MPXV-04-0089/2023	2023-07-21	North America	USA	Illinois	Cook County IL	Homo sapiens	2023-08-29		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9568325989178992	7332	598	0	mediocre	good	good	good	good		False	2023.5520547945205
OR473615	OR473615.1	hMpxV/USA/IL-RIPHL-MPXV-050-0083/2023	2023-07-10	North America	USA	Illinois	Cook County IL	Homo sapiens	2023-08-29		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9863596489004052	1142	605	0	good	good	good	good	good		False	2023.521917808219
OR473617	OR473617.1	hMpxV/USA/IL-RIPHL-MPXV-050-0085/2023	2023-07-11	North America	USA	Illinois	Cook County IL	Homo sapiens	2023-08-29		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9816083444467544	2079	606	0	good	good	good	good	good		False	2023.5246575342467
OR473621	OR473621.1	hMpxV/USA/IL-RIPHL-MPXV-04-0075/2023	2023-06-22	North America	USA	Illinois	Cook County IL	Homo sapiens	2023-08-29		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9941179155109554	475	612	1	good	good	good	good	good		False	2023.472602739726
OR473624	OR473624.1	hMpxV/USA/IL-RIPHL-MPXV-052-0079/2023	2023-07-02	North America	USA	Illinois	Cook County IL	Homo sapiens	2023-08-29		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9483289302212372	9504	593	1	mediocre	good	good	good	good		False	2023.5
OR487986	OR487986.1	MPXV/PT0665/2023	2023-08-01	Europe	Portugal			Homo sapiens	2023-09-04		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9716240131028504	3994	597	0	good	good	good	good	good		False	2023.5821917808219
OR487988	OR487988.1	MPXV/PT0667/2023	2023-08-01	Europe	Portugal			Homo sapiens	2023-09-04		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.915257417257833	15778	581	0	mediocre	good	good	good	good		False	2023.5821917808219
OR487997	OR487997.1	MPXV/PT0679/2023	2023-08-08	Europe	Portugal			Homo sapiens	2023-09-04		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9726838024633764	3825	603	0	good	good	good	good	good		False	2023.6013698630136
OR487998	OR487998.1	MPXV/PT0680/2023	2023-08-08	Europe	Portugal			Homo sapiens	2023-09-04		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9352463629956036	11176	579	0	mediocre	good	good	good	good		False	2023.6013698630136
OR488000	OR488000.1	MPXV/PT0682/2023	2023-08-07	Europe	Portugal			Homo sapiens	2023-09-04		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	C.1	0.9390240810510676	10463	590	0	mediocre	good	good	good	good		False	2023.5986301369862
OR499952	OR499952.1	MPXV/Human/USA/CA-LACPHL-MA00495/2023	2023-04-26	North America	USA			Homo sapiens	2023-09-05		Garrigues et al.	Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.9843465561916546	222	600	0	good	good	good	good	good		False	2023.3164383561643
OR499956	OR499956.1	MPXV/Human/USA/CA-LACPHL-MA00499/2023	2023-04-30	North America	USA			Homo sapiens	2023-09-05		Garrigues et al.	Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.9876222687605536	1586	602	0	good	good	good	good	good		False	2023.327397260274
OR499958	OR499958.1	MPXV/Human/USA/CA-LACPHL-MA00501/2023	2023-05-02	North America	USA			Homo sapiens	2023-09-05		Garrigues et al.	Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.20	0.8534194686855062	25380	502	1	bad	good	good	good	good		False	2023.3328767123287
OR499960	OR499960.1	MPXV/Human/USA/CA-LACPHL-MA00503/2023	2023-03-15	North America	USA			Homo sapiens	2023-09-05		Garrigues et al.	Garrigues,J.M.,Green,N.M.	Los Angeles County Public Health Laboratories	IIb	hMPXV-1	B.1.6	0.9835707295305997	1151	604	0	good	good	good	good	good		False	2023.2013698630137
